simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	Area50	Area70	Area90	Dis50	Dis70	Dis90	Vol50	Vol70	Vol90
169	0.5550419	-0.76094943	0.5327182	8953.536	49.222584	44.992542	-0.003935969	0.7857549	195.75117786	490.41672242	1561.58059526	2610.95195458	4004.57179566	6320.92489188	1.26707707e+09	3.5214847e+09	1.22539877e+10
16	4.672074	-1.0833957	1.1453322	1410.0891	18.13406	10.3002	0.0976863	-0.4266509	11.13632592	18.87592228	34.62470457	409.98710218	632.00258503	1011.88217897	3056990.64930576	5857086.03241	12934951.15866618
170	0.52804327	0.78690535	2.1083643	4276.0786	40.81104	25.259665	-0.24901837	-0.03886976	403.36136434	926.60909158	2379.62768777	2014.00277411	3030.13109939	4633.64882597	1.00036266e+09	2.77795238e+09	8.21099879e+09
171	4.2690115	-0.06113769	2.7058954	685.66034	14.161947	11.385635	0.0033685928	0.31438237	2334.1057011	4913.74337405	10543.53044468	2438.77018358	3733.99054686	5875.46558309	1.20363771e+10	2.70633965e+10	6.25923044e+10
172	2.6492703	0.37410247	2.382262	14543.801	175.30441	152.54306	-0.1845981	-0.45700935	227.7870838	408.06452447	756.38648117	1089.83418238	1674.23269856	2654.92996156	3.31732665e+08	6.20353837e+08	1.30774836e+09
173	0.21903604	-0.7263877	3.0055864	13117.282	70.18727	68.4397	-0.28516644	0.2560108	771.91325012	1425.75628603	2836.92361357	2219.35687199	3404.14246269	5371.15265241	3.50819516e+09	7.07829013e+09	1.54400797e+10
174	5.5357394	0.80019706	2.398868	5112.8926	18.255732	17.323431	-0.5089006	-0.009292856	1189.87329485	4598.61091143	17042.15117872	2901.40387013	4472.77029596	7039.33403151	2.6060445e+09	2.25533173e+10	1.03022206e+11
175	3.9202766	0.24520636	0.8484305	6269.3354	53.70246	32.23903	-0.085951254	-0.12384736	207.06789498	458.07616055	1196.05342398	2056.14833481	3232.14785827	5750.85453896	3.2043791e+08	9.60205439e+08	4.88935508e+09
176	1.7022105	-0.20934102	0.7571508	4340.7637	21.373114	11.020634	0.08486303	0.6047502	10.00378699	17.77264699	36.14496577	803.95771452	1234.3709876	1953.95459022	7028129.83522733	13849910.70007857	32444131.39704071
177	2.1943614	-0.08565609	2.0114405	1844.8813	51.231243	37.81302	-0.007173228	0.70591754	298.76252326	560.93885006	1240.39204505	1527.63882834	2338.87799344	3678.63232317	6.95825501e+08	1.4377029e+09	3.53601098e+09
178	4.977622	0.6732514	2.1458294	2769.1826	35.862446	33.3989	-0.01875063	-0.45883858	401.20117426	727.10121055	1601.21119661	805.2243262	1237.69376477	1977.17903707	1.63532825e+08	3.51572732e+08	9.58456496e+08
179	2.7068577	-0.5868085	1.2220697	3744.7183	31.792545	28.670996	-0.11831368	-0.040750366	544.06394708	950.25972887	1890.59515878	2707.89364128	4136.24733382	6477.5277811	3.1840122e+09	6.1938374e+09	1.40121426e+10
17	2.0567305	0.7146321	1.2443185	4496.297	47.04322	28.162743	-0.5448466	-0.6876623	1903.7888312	4903.59131175	10480.89143101	1912.778433	2928.65714702	4615.16998493	5.76701521e+09	1.61077868e+10	3.92658542e+10
180	1.7616645	-0.23895612	2.7726104	1232.013	12.814075	6.0325966	-0.45313632	0.017777152	1.19107974	2.10040345	4.25110759	138.36730923	214.45323056	353.82173999	36836.19176967	72376.88898132	166357.42459546
181	3.0748262	0.94560575	2.7256186	703.0082	8.193204	7.1884055	0.41832164	0.40381873	885.26312313	1577.85867254	3249.31176804	2758.84753553	4201.56958526	6527.00094646	4.93128612e+09	9.2913698e+09	2.14221267e+10
182	5.929989	0.25893158	2.8590233	10334.032	61.51292	45.91517	0.07757569	-0.11751848	147.08791672	451.60056319	1603.53273537	2740.81689167	4413.70607563	7174.69929011	4.28556272e+08	1.95966098e+09	1.14235272e+10
183	2.7289128	-0.32563484	2.940426	7703.083	23.731028	20.073814	0.9099264	0.0827443	2068.2549268	5730.84729737	13588.80376313	2808.56965738	4280.90004663	6699.64339853	9.20492041e+09	3.10639328e+10	8.51137514e+10
184	2.1862018	-0.8375199	0.7428945	4817.8994	15.302753	13.882079	0.19796336	0.4109756	333.81090461	703.92992439	1519.23668929	2092.23495158	3200.3605158	5017.92909179	1.40893098e+09	3.02688525e+09	7.07979112e+09
186	4.2066693	-0.7674285	2.0617392	2760.929	37.256657	20.860725	0.49998233	0.17794244	103.91939918	290.31409326	5417.88029223	3186.17958974	5060.11799903	8362.15960583	5.05987873e+08	1.95035965e+09	5.58706649e+10
187	2.737478	0.4540038	0.18661365	4449.1484	37.434605	34.769073	-0.0010406702	-0.056669112	6.92283416	12.2327287	28.50516872	461.95464967	710.35067874	1129.84764702	2329413.6716406	4687733.31435518	13346621.91610885
188	5.28631	-0.37059653	0.4837616	2545.441	65.35229	46.210228	-0.36076906	-0.13882928	189.89840735	356.26585725	735.69786602	590.00148557	908.27471536	1449.2244091	92991621.8338646	1.81915981e+08	3.92513069e+08
189	4.681308	-0.04329964	2.907973	4544.173	73.22719	15.156378	0.22278735	-0.015527705	98.89246914	209.63962116	1760.2678958	1827.05519652	2900.37271132	5269.09970108	2.30713762e+08	5.88191326e+08	9.63786585e+09
18	5.946614	-0.50545454	0.39927492	18019.86	77.55374	54.09431	0.33788013	-0.015569026	164.66031146	307.83237669	607.52346197	1116.16937438	1720.42529226	2752.73235762	2.26290556e+08	4.6532384e+08	1.05079325e+09
190	4.774607	0.9684648	2.001391	9316.348	85.70485	35.18831	-0.014639239	0.087936394	166.17800129	382.98296576	827.80027116	1446.06980092	2221.45541828	3504.09272006	4.11516928e+08	9.40726354e+08	2.19787241e+09
191	3.8360636	0.46732017	2.6287625	1502.316	9.642326	6.2206254	0.013796621	-0.2724437	145.80971902	320.31972037	1150.0391614	2678.07397354	4106.79599147	6478.60000747	9.92541182e+08	2.49337228e+09	9.04830572e+09
192	3.070584	-0.26833868	0.6357615	4297.7104	28.554808	27.700686	0.86602336	0.49068898	111.86434985	304.88420684	2447.29530475	3537.25191153	5490.13525715	8873.17686134	8.74166769e+08	2.73854829e+09	2.79583936e+10
193	4.708253	-0.6845278	0.7825086	4255.254	38.347305	36.381916	-0.08251854	-0.21981873	134.16511475	280.42467171	768.18804887	2200.68204963	3375.39646299	5329.02257642	6.45491717e+08	1.42520739e+09	4.30247679e+09
194	2.8783693	-0.075146504	1.0348158	7283.122	52.676178	49.71003	0.16991752	-0.11439872	1573.69291742	3088.78291798	6674.98268644	1453.69112386	2231.92815511	3530.47615988	2.77285121e+09	5.68419182e+09	1.33836606e+10
195	1.0123498	-0.78348756	0.776223	7227.68	55.651386	33.930748	0.5443835	-0.05233869	1520.29209637	2783.481262	6466.61796544	1381.24067435	2119.6360567	3357.69548913	2.06675944e+09	4.53453815e+09	1.40837212e+10
196	2.860684	0.5694742	1.4548353	1549.0518	11.259705	10.126312	-0.065200575	-0.02310281	14.48348958	36.91901976	513.70216027	1913.32550604	2954.41401662	4761.03515036	57560280.40884884	1.77106192e+08	2.79954706e+09
198	2.3531795	0.05506724	0.14395913	865.9303	10.668904	10.055167	-0.26943132	-0.14392716	5782.06140252	9252.12018809	15064.35925779	2574.92521245	3940.02188411	6188.52626503	2.75692092e+10	4.77546597e+10	8.77754904e+10
199	4.7881413	0.32291	2.635783	15254.692	157.55122	133.64465	0.026394784	-0.6879325	488.81365917	1057.86577421	2192.7971802	2011.77255603	3081.43835283	4846.39310815	1.68147949e+09	3.90713366e+09	9.27769515e+09
19	3.2584398	1.0640693	2.169672	5933.3887	21.187574	18.765532	-0.03690211	0.43414056	1238.71720563	2389.43037096	5050.1045735	1619.87252238	2480.06373829	3896.91334395	3.29369646e+09	6.82894599e+09	1.64032148e+10
1	3.8680918	0.4068641	0.76980513	30139.803	188.12704	85.66264	-0.16227064	-0.08836497	21.84763617	39.66202219	88.19181652	692.6727231	1069.79331759	1720.7132598	15378129.93881516	31075355.60256376	78583449.45367783
200	1.2532781	0.7363155	3.1132004	3821.0925	26.88515	9.546571	0.37822545	0.07990636	813.57749852	1485.56328271	2970.01187196	2727.35667029	4183.0061173	6594.88755217	4.78386058e+09	9.51634301e+09	2.06443915e+10
201	3.329035	0.21364382	1.8560427	2501.7231	29.33889	13.962856	-0.13536128	-0.018015867	356.24425118	778.30633597	1782.63642067	1792.29608192	2754.75742523	4366.25403373	1.0481304e+09	2.4320869e+09	6.41083961e+09
202	3.2157223	-0.56795436	2.4796705	3422.6382	27.992344	13.759543	0.21365745	0.14336981	535.22661802	2360.40313721	8369.04717105	1284.85825793	1985.8151274	3203.07669698	8.36323588e+08	4.08399419e+09	1.74538179e+10
203	3.2767746	0.9134734	0.44330496	6494.3047	14.578175	14.093207	-0.0070409565	0.63656676	180.68996051	334.80501672	688.61218657	892.5860067	1370.22019092	2168.66294421	1.82520224e+08	3.53176315e+08	7.51439676e+08
205	3.8040717	-0.16065402	0.8560612	5765.5703	20.170279	16.813766	-0.20473203	-0.1666738	3.48495042	6.0691108	11.74682785	280.61325555	430.89510532	681.84273878	214949.19300774	418521.84635654	960173.68750916
206	5.214629	0.78966284	0.15161711	10619.779	48.74229	48.438408	0.5060636	0.66560036	787.11636989	2509.52743486	7136.53075092	518.19558303	783.09453424	1199.62174258	1.38352649e+08	4.86702773e+08	1.48802364e+09
207	2.0887816	0.5830646	1.4173267	4371.4077	60.105457	47.579735	-0.1491305	-0.044376876	39.48365023	89.62527586	262.97289298	1963.94027424	3039.67161972	5740.03649129	91700935.59212539	2.19419199e+08	9.73863781e+08
208	3.1344266	-1.28622	0.24042192	3168.3582	66.55574	54.280006	0.057700545	-0.28983405	58.4789609	203.80436539	854.67557317	1913.15367822	2964.51372876	4824.31108129	2.15066395e+08	8.45758689e+08	4.26664961e+09
209	4.021713	-1.0734675	0.5366404	8885.408	152.21277	107.61612	0.11991014	-0.24986741	151.48970786	274.90973753	560.37571993	889.95659141	1359.62991646	2134.04407106	1.04808768e+08	2.01115362e+08	4.90959623e+08
20	4.864416	-1.4421113	1.9611517	1318.4601	24.992226	24.12011	0.017508443	-0.07769663	319.10174144	811.50671518	2027.10128454	1715.80228359	2649.96018196	4265.20859946	8.33878933e+08	2.31231286e+09	6.90503114e+09
210	5.394329	-1.0917256	1.7412761	2226.4595	22.583305	17.31765	-0.7357843	-0.03248171	701.59193031	1325.62389684	2895.6164037	2619.46410068	4003.5071837	6267.60663046	4.320812e+09	8.5849801e+09	1.89669907e+10
211	0.5458103	-0.39974248	2.907092	9725.175	51.684063	43.398678	0.16155186	0.024198296	9633.41293883	15933.6985236	26768.83883958	751.19837237	1141.0285797	1767.27129847	3.49789118e+09	5.41161499e+09	8.76244619e+09
212	2.7749135	0.26843452	2.6828725	2736.8708	28.181543	16.4085	0.4075849	0.4505486	2.16596844	3.81439797	7.51328554	237.72791964	366.39642378	586.61352781	235763.93299724	465136.21541721	1081354.20265021
214	3.2794461	0.5584821	2.4552412	5588.0356	61.66309	55.625633	-0.25607306	-0.0871861	34.37110141	70.37225482	197.00093144	836.37619838	1285.51868817	2041.93232833	38977896.83375166	91483737.10659868	2.73021063e+08
215	5.5424037	-0.2657178	1.8348763	1678.577	41.532043	14.749007	-0.23279887	-0.1095953	720.71893681	1294.76119891	3374.76246453	3321.85004084	5080.574087	7972.74570396	5.52457404e+09	1.09311632e+10	3.10969524e+10
216	2.2401354	-0.14927591	1.4877408	6217.0864	66.88913	47.49951	-0.6853334	0.07626206	391.06879329	744.70072649	1568.12424489	1141.8266554	1750.97539721	2762.39864545	5.84344682e+08	1.20402365e+09	2.8388004e+09
217	4.6016684	-0.43314576	2.533719	1020.9357	12.22294	12.172062	0.42142653	0.43756196	2575.08062638	6269.58198149	15104.54115955	2553.26756571	3906.54750539	6137.9024969	9.1704934e+09	2.70808576e+10	7.79647853e+10
218	5.9393835	-1.1093894	1.0923344	4875.0225	128.77579	50.436478	-0.08287563	-0.28106645	6.00800396	10.52090419	20.55392246	682.20299487	1051.19453421	1681.70652158	4308512.1469121	8432309.57651377	19258156.7155791
219	4.460177	0.86847806	2.6337276	7671.93	48.198017	27.093695	-0.26901492	-0.17473677	137.41480139	243.11685544	643.64051836	1402.59750422	2171.58091297	3676.65630132	1.83170716e+08	3.52345971e+08	1.25602181e+09
21	1.2900133	-1.0995232	3.0137763	22083.756	69.10773	66.765755	-0.32796285	-0.00978867	14.22763701	24.2454206	44.65484933	134.28348305	206.66572881	330.6211237	173011.56250046	335968.11281156	771218.73828727
220	4.0611434	-0.73087656	0.97918564	2830.5662	36.963085	17.844719	0.67560387	0.04805893	120.30485199	233.3141248	659.44516337	1708.17201562	2625.6844129	4172.71887767	3.50720847e+08	7.61411721e+08	2.40889457e+09
222	2.9835987	0.9958423	2.55036	4762.079	37.960175	34.50244	-0.1526433	0.57716316	303.83293204	678.35258894	6973.19631306	4025.8789556	7364.2846544	inf	1.67617596e+09	1.23370085e+10	inf
224	2.7568195	-0.37037793	1.2451485	2438.3674	32.1868	17.379435	-0.21886797	-0.050548755	252.17878557	535.69992182	2472.69641998	2868.76001386	4425.68432463	7101.98311338	1.67600421e+09	4.24031e+09	2.33312031e+10
225	0.5583802	-0.7564832	2.3341722	3492.277	23.30631	15.228297	0.01330064	-0.6010922	6684.16134367	10870.68212368	18088.95680129	1682.83537271	2568.62808522	4015.21562375	1.63945594e+10	2.7563324e+10	4.84879036e+10
226	5.7311325	0.79517615	0.8095409	630.4104	13.869634	8.35496	-0.622876	-0.11248876	0.78204358	1.36150105	2.62009776	172.3809594	265.16327317	422.11892692	47968.39726866	93294.89233922	211949.75747454
227	4.6029143	-1.2614521	0.48299387	2928.577	53.158714	53.137268	-0.17976563	0.0066413702	8.02996437	14.2140591	27.96411311	359.89886917	556.78228556	896.97631696	1338271.12440043	2652954.46769954	6156949.39379459
228	0.17785825	-0.9859886	2.644236	3408.9768	68.04681	19.375381	-0.6031382	-0.32450417	1125.80524467	2077.57344499	4274.57634413	1653.30395196	2539.13773335	4034.07512208	2.47532656e+09	4.82334889e+09	1.1235468e+10
229	2.523637	-0.6299594	0.28962168	17743.523	118.70772	79.10045	0.013536985	0.36297897	122.08120884	228.35962322	647.20047212	1232.9330688	1912.38414289	3118.00843515	2.0051787e+08	4.16257226e+08	1.16120112e+09
22	5.781171	0.8553535	0.7249973	7801.0176	103.31048	34.703453	-0.007832045	-0.086196564	757.989758	1646.55034312	3829.42004519	2554.30951998	3924.9747861	6279.75980282	3.99335913e+09	9.08273136e+09	2.27845762e+10
230	3.283919	-0.48612446	1.9719436	4520.5425	57.220245	42.451275	-0.82995045	-0.5153026	9.38310117	17.6203572	46.75349512	560.71109214	862.93033496	1375.14523379	4594031.60433979	9756427.13718593	29962677.41428483
231	5.2205224	0.4409829	2.2747796	2763.057	30.75873	30.699526	0.25471762	-0.04532277	326.71923075	610.609795	1429.78895602	2850.03564838	4389.64949592	6982.626767	2.10906978e+09	4.46189469e+09	1.19779446e+10
232	0.73638695	1.4065897	1.1864913	15159.516	130.65205	116.64074	0.021177713	-0.06695914	1.89222144	3.46152722	7.250971	544.23407882	816.19287156	1235.58797256	538551.23497169	1021379.29448086	2211904.80144039
233	1.9676521	1.1980271	0.5208742	3113.465	21.487879	16.625484	-0.0882092	-0.08313653	237.55010492	442.68729574	894.08537715	1285.38971562	1970.26800512	3100.61965528	4.45236408e+08	8.40814853e+08	1.84033876e+09
235	4.227416	0.12768348	2.1162808	2007.3441	16.507362	11.032907	-0.4658856	0.22051668	49.93698747	117.42260349	341.59896203	1226.05982063	1882.42596401	2988.60065022	99818479.93384504	2.53631567e+08	7.55955093e+08
236	5.3067775	1.3922848	2.501659	4303.452	119.45558	85.27159	-0.73060924	-0.33244437	198.88226558	414.85208053	1707.43011548	999.03779463	1567.44801247	2685.19945586	1.97728713e+08	4.76451829e+08	2.81709382e+09
237	0.6574245	-0.83534324	2.5920942	22981.453	168.04668	125.71145	-0.072299466	0.15922938	127.5523424	235.32717549	505.92876612	431.35768524	666.13655678	1074.18117479	16134832.86138433	37560131.25778375	1.12145897e+08
239	0.31676129	0.6519022	0.23558192	12817.942	58.811268	42.473892	0.27754205	9.280416e-05	39.72583378	77.46435195	308.27604625	1807.47517904	2796.11007962	4554.0953713	1.18126505e+08	2.74731894e+08	1.38162253e+09
23	5.6858106	-0.8873678	0.0783633	11256.281	115.62433	54.938766	-0.11582232	-0.36502883	545.55443144	1587.94095749	5360.70429969	1822.15521224	2789.35633872	4379.62051096	1.82993186e+09	5.79619132e+09	2.22253419e+10
240	5.858372	-0.16391681	0.30577934	1140.3857	2.7764907	2.6295826	-0.016015617	-0.12286658	476.39657654	875.56180751	1748.7781367	1791.58055878	2740.13176862	4296.00126845	1.61557527e+09	2.98767544e+09	5.97375112e+09
241	4.06302	0.36284676	2.875537	17365.219	72.89857	43.998657	0.19910309	-0.021978544	546.36913802	1177.28032686	3073.13030736	1440.6032953	2234.05621327	3653.24327269	7.56062661e+08	1.96868939e+09	6.43029891e+09
243	1.343335	0.41697335	2.5357637	12096.644	114.80678	84.10236	-0.39418653	-0.4398991	3492.63912429	6085.72533731	10334.95114397	950.99706369	1456.73640837	2294.44736262	2.85018221e+09	5.49610517e+09	1.08693228e+10
244	2.306777	0.008958586	1.1169612	3954.8284	101.11403	44.890762	0.15407251	0.09283928	565.39296942	1020.73360782	2093.6917234	2120.49605055	3262.42565636	5197.36999047	2.28085054e+09	4.37535927e+09	9.90134914e+09
245	3.9042132	0.3073118	1.9344907	2415.7354	14.26886	12.026623	-0.33559123	-0.0013417371	155.70726621	488.43863122	4061.20670496	1603.66776986	2598.10175475	4680.03128788	3.24796975e+08	1.26325958e+09	1.83311265e+10
246	4.1910677	0.36446032	0.6309692	6502.0	40.591854	21.030172	-0.3724798	-0.48788488	5.58888792	9.82952799	19.42498823	958.7456262	1470.90435865	2323.06185277	5841851.83825828	11403892.63162546	26227467.1675045
247	1.3956603	-1.2660667	2.9460804	914.1598	9.979153	7.4468746	-0.22117457	0.06667075	455.80775682	849.46868566	2307.92701676	3355.15417113	5149.80982895	8155.12766776	3.7285722e+09	7.69845534e+09	2.22736848e+10
248	1.4531814	0.43086687	0.52270234	3931.7927	47.43116	47.421097	-0.055916905	0.17642953	1357.83754607	2636.84534823	5661.87310954	2003.39956965	3044.8522076	4728.40094097	3.60659277e+09	8.14994679e+09	2.02177354e+10
249	1.2531091	-1.023311	0.26151526	1628.9751	31.185907	18.35064	-0.6236712	-0.35240677	339.07797217	631.62079801	1318.3401131	1527.7224682	2353.4777253	3754.60192144	8.29779773e+08	1.73867129e+09	4.18524083e+09
24	5.7192526	-0.04175854	2.5068665	5361.9175	14.684869	14.636751	-0.005628825	0.08430997	12.89484514	60.21802201	757.33513064	1050.36586721	1680.37364727	2907.78451723	12724420.90217126	81794552.43584292	1.59871706e+09
250	1.7241876	-0.7238664	2.2064931	4546.9673	46.30335	36.863262	0.33158982	0.33989635	90.45528889	180.19199212	506.419631	1206.94270577	1866.765438	3020.35053482	1.48699854e+08	3.43268523e+08	1.16579456e+09
251	4.9982314	0.5498364	1.4888902	1715.9413	64.99531	60.88569	-0.6148083	0.09987468	761.52795106	1434.83055976	2984.66646676	1948.16323497	2985.32288745	4702.7379237	2.98427864e+09	5.87454844e+09	1.24267658e+10
252	3.241924	-0.10209821	0.4286992	1979.335	24.104136	17.184166	0.12045065	-0.5229712	45.06484703	81.60999819	153.63629016	628.84554255	967.21096928	1538.45583092	21910293.56087923	43850256.17672084	96997462.71103926
253	4.3150997	-0.4515913	1.4363089	1121.4982	8.89282	8.718419	0.04890587	-0.30742097	69.94689361	117.31481784	227.0132366	958.26696703	1473.52739943	2342.34856669	87892210.57053511	1.65945594e+08	3.73378035e+08
256	0.49974024	1.3612477	2.013491	4362.995	68.08212	45.486473	0.1683101	0.6336834	13.38481216	23.50196693	46.16296488	1113.48250104	1717.50082344	2756.4297625	20566327.76476496	40818190.80141317	97019600.20415822
257	4.2660613	-0.38779506	2.2538714	4276.0425	22.153685	21.855246	-0.021230668	0.15440232	84.82822073	150.87075337	299.14837017	311.77584978	486.33149862	798.45678188	8138571.53815364	16578982.06119314	39115275.70806491
258	1.8361666	-0.28944755	0.87448543	7676.7905	35.260265	26.745867	-0.08030391	-0.11608188	610.54829129	1199.59685093	2621.47325304	1171.41098318	1796.18246357	2833.25976891	9.04715161e+08	1.91267182e+09	4.65345149e+09
259	4.8004932	0.22108725	2.201454	1665.0024	25.341879	9.929663	-0.5248612	-0.016585471	283.27857559	574.65281993	1477.00408652	2053.44197514	3184.13178924	5170.55645347	9.95887601e+08	2.32657777e+09	7.0600548e+09
261	1.4484262	-0.6357637	0.9386179	659.42224	4.6849084	3.3798096	0.26053578	-0.42620537	9431.0584342	15642.23121685	26472.85035713	544.6078961	822.17255039	1261.97952099	1.80538796e+09	2.78207163e+09	4.45023445e+09
262	5.966083	0.16259357	1.6375718	1348.247	13.072365	9.815142	-0.27080068	-0.039120454	937.34783605	1917.86966705	5130.52230155	3122.20789349	4776.54486683	7484.00056062	6.25472394e+09	1.44117976e+10	4.73569612e+10
263	0.009937796	-0.15594546	1.3289335	1092.8362	11.139221	3.7012641	0.045078814	0.21351707	90.94953866	313.77936137	1661.57987439	843.86533476	1356.8151069	2425.09381735	43139480.3121465	1.21846149e+08	1.3344113e+09
264	4.7018757	0.44191074	0.46314302	9782.522	32.111862	31.489532	0.7035603	-0.47423527	961.82232405	1717.20667818	3644.5115628	2289.96856879	3513.30816966	5556.57512129	3.89547461e+09	7.25028297e+09	1.69141626e+10
265	1.3324137	0.7934745	0.36663142	6327.6187	70.47721	53.277683	0.021187078	-0.011607837	806.4180402	2215.94560544	5041.38521707	2142.17889446	3284.74815776	5179.07472136	3.44687546e+09	1.01283413e+10	2.62452198e+10
266	2.1872988	0.9027753	0.9205869	2531.895	17.027784	12.431733	-0.29561943	0.6267472	116.47679157	238.55124891	863.34537628	3102.97664571	4758.03399976	7510.56853007	9.21054368e+08	2.11873545e+09	8.36925429e+09
267	0.8491286	-0.2887419	0.5051249	3594.6836	83.440475	22.240423	0.21352042	-0.271672	1.46856419	2.57786502	5.05582121	213.0183971	329.17659968	531.78245913	113212.90213788	224752.52057478	528178.83379881
268	4.5637445	0.12116074	0.29030374	2648.7383	52.905197	24.867783	-0.35689804	0.25284776	367.3831449	1124.00526117	4185.20483546	1666.46045242	2561.34819909	4063.84423069	1.18171535e+09	3.83854271e+09	1.55661141e+10
269	4.17782	0.9273569	2.4558184	3344.1318	48.37707	37.62971	0.61717033	0.038840942	5.27089377	10.74542837	24.81188845	330.39229483	580.54442374	1169.21806785	563870.84709061	1340311.07251973	4552222.15430285
26	0.0065536397	-0.017597025	2.6168869	7641.4814	29.065277	23.481104	0.011494021	-0.59383553	2271.03432676	4290.22803237	8444.2270371	1854.23144148	2853.65839242	4532.15271943	7.63150269e+09	1.57765719e+10	3.42156225e+10
270	2.578097	1.1593851	2.5099406	1593.8201	13.893674	12.042109	-0.2857301	0.35467172	175.49765743	340.15137122	848.89983075	1700.40167327	2654.64401563	4432.14685206	3.7393852e+08	8.75780317e+08	3.10566381e+09
271	5.1422024	0.035586715	2.5881534	2704.863	40.613132	35.04306	-0.001790121	-0.3429902	109.14970978	375.47069633	1085.38530582	2836.86654928	4238.95037984	6458.3184212	5.69399039e+08	2.31875275e+09	7.56259607e+09
272	1.3572732	1.0340176	1.8308617	9690.557	57.36589	50.01816	-0.052241415	0.28566003	494.21426805	2682.12153529	9839.39501093	2649.01297114	4184.56784924	6873.2310856	2.0945088e+09	1.67585955e+10	7.59186006e+10
273	2.2942467	0.7943797	1.047278	7657.5454	40.46025	15.037735	0.60541964	0.5150251	7.50683149	13.20542039	26.03096245	1292.29434151	1985.92037523	3152.0616634	16827838.63684256	32958061.6176555	75911763.13931844
274	5.2001805	-0.47649348	2.7998762	1724.1046	27.84491	8.508608	0.46307078	0.0021867251	684.25491072	1408.0499021	3011.85335153	4240.50416287	6286.59564059	9083.00679126	4.87481235e+09	1.15491241e+10	2.79655645e+10
277	0.20984697	-0.45787573	2.9881902	3356.7874	12.360197	10.196556	-0.11435964	-0.17836952	14.38463627	25.45471015	50.90972137	703.23280913	1081.15315424	1718.25044123	11467030.09927943	22623654.62668745	53173372.66093644
278	2.6483073	0.39565188	2.2400546	2536.1384	64.064064	35.160625	0.43758366	-0.04164393	2.57756561	4.6581057	9.61405251	44.02064627	72.36411639	119.13540514	1741.42393243	4103.0552924	12153.24684753
279	5.062943	-0.96886927	1.0482042	7487.734	97.64903	87.843025	0.0016557939	0.53134185	95.10467217	195.05949374	444.78128482	1035.25305353	1595.77744794	2551.36836447	1.37987104e+08	3.10234393e+08	7.80915309e+08
27	0.6937819	-1.3281683	2.126456	2393.498	13.689157	12.460493	-0.21487671	-0.31745535	10502.16577683	17162.08220994	27939.28900795	1408.12479587	2132.81521823	3292.01959668	1.50247413e+10	2.30162996e+10	3.62620627e+10
280	0.11955709	0.61057836	2.7179253	3515.4194	30.434643	29.513721	0.006919612	0.47367227	6630.34589497	10858.97944378	17776.19170686	1102.88037964	1688.69744882	2657.36195895	6.57131266e+09	1.14411188e+10	2.05619476e+10
281	5.0388255	-0.18365014	0.84050083	11569.332	128.0198	50.648594	0.7740851	0.17109194	332.46492017	608.75534345	1212.54389464	1345.85630965	2068.39576353	3283.14008228	7.15281037e+08	1.35669424e+09	2.90090376e+09
282	2.0153718	1.3420804	0.9520243	6689.3296	73.022064	58.908524	0.06372885	-0.043529052	47.03688861	92.52842977	286.24611142	999.36483284	1550.54493941	2527.84654917	51615784.23492537	1.1566663e+08	4.93617018e+08
283	4.0594325	1.0455759	0.7189419	9745.414	78.1333	67.58302	0.10160862	0.22838156	513.7511611	1186.91488032	3183.89643083	2733.16195708	4169.67855692	6527.59384097	3.11159863e+09	8.00973021e+09	2.36475237e+10
284	2.0887492	-1.2004727	1.8707597	4311.3857	48.888905	38.27231	-0.29439896	0.06696744	323.28931734	669.67443638	1633.63284297	2609.94829245	4005.74030507	6330.79930839	2.06160109e+09	4.51989857e+09	1.22569004e+10
285	0.93058634	-0.8566768	2.5471117	12327.327	92.69092	74.86515	-0.0014105814	0.19163942	2096.87423874	4368.84668439	9292.61621848	2108.44532549	3241.99066211	5139.51538142	7.96986994e+09	1.82327532e+10	4.29927156e+10
286	2.1684425	-0.8554986	1.7045568	5225.622	37.27204	35.254646	-0.28001076	-0.71492946	61.11526369	122.40206464	482.29402287	1978.96198114	3089.95020899	5209.69046168	1.74249767e+08	4.06226437e+08	2.12643524e+09
287	2.312301	-0.9458867	2.9307194	7410.8716	40.859344	32.71345	0.06721273	-0.08616377	498.50451308	1253.90436378	6396.73132974	2003.16339076	3338.54208659	6689.95086409	1.0869164e+09	3.64928398e+09	5.32226463e+10
288	0.9676956	0.82088023	2.8003354	8113.212	37.16113	34.41191	-0.020519981	0.15342245	329.81586261	586.67335513	1174.91220257	2406.27136631	3679.6805452	5774.6187641	1.75263099e+09	3.43670983e+09	7.67535402e+09
289	5.165902	0.4994304	2.127071	1508.9045	13.294781	6.2589025	-0.45313632	0.017777152	1315.32376655	2355.77862136	4670.02086198	3096.61459297	4737.20607699	7424.32898763	9.84396524e+09	1.89569644e+10	4.30559862e+10
28	2.7417097	0.21261595	0.58092463	1676.9645	29.583605	23.446426	-0.17151655	0.052940022	26.23504806	46.25522623	92.98263073	1000.06361675	1535.92012454	2433.56067386	37749006.47998115	74097204.79743859	1.74054442e+08
290	0.03821848	0.46366203	2.6574655	3105.5562	23.008642	16.904697	-0.10921955	0.38127568	6.80393799	12.10978523	25.11369845	520.47976063	802.70297265	1288.71298172	3192400.19649402	6390721.05236257	15876205.56923705
